"Name","Loop","FollowParent","ShakeScreen","ShakeMaxIntensity","Time","RenderableScale","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","Scale","TextInstanceName","TextParentInstanceName","EnemyVersion","FlashWidth","KillLoopingSoundsOnEnd","OutputEvent","ParentLookAtOffsetRadius","ForcedLength","Shadow","PrestigeVersion","PrestigeVersion2","PrestigeVersion3"
,,,,,150,,,"ParticleEmitter",,,"royale_delivery_puff_shadow",,"Shadow",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"planks_royale_delivery",,"Object",,,,,,,,,,,,,
,,,,,100,250,,"ParticleEmitter",,,"TowerExplode_smokePuff",,"Above",,,,,,,,,,,,,
"royal_delivery_recruit_deploy",,,,,,,"sound_royal_delivery_recruit","SWF",,,,,"Object",100,,,,,,,,,,"recruit_deploy_prestige",,
"healspirit_cont","true",,,,,,,"ParticleEmitter",,,"healspirit_cont_emitter",,"Object",,,,,,"true",,,,,,,
"healspirit_deploy",,,,,,,"sound_healspirit_deploy","SWF",,,,,"Object",,,,,,,,,,,"icespirit_deploy_prestige",,
"healspirit_steps",,,,,,,"sound_healspirit_steps","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,"sound_healspirit_steps_sfx","SWF",,,,,"Object",,,,,,,,,,,,,
"healspirit_die",,,,,,,"sound_healspirit_die","Effect",,,"MagaBomb_FireRing","Death_player_small","Object",,,,,,,,,,,,,
"graveyard_pillar_fire_01","true",,,,,,,"ParticleEmitter",,,"graveyard_pillar_fire_01",,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"graveyard_pillar_glow_01",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"graveyard_pillar_fire_02",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"graveyard_pillar_glow_02",,"Object",,,,,,,,,,,,,
"season_10_king_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,50,,,"ParticleEmitter",,,"TargetDummy_planks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"season_10_king_die",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TargetDummy_planks2",,"Object",,,,,,,,,,,,,
,,,,,100,,,"ParticleEmitter",,,"flying_machine_dustPuff",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Goblin_hut_woodExplosion",,"Base",,,,,,,,,,,,,
"season_10_princess_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,50,,,"ParticleEmitter",,,"TargetDummy_planks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"season_10_princess_die",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TargetDummy_planks2",,"Object",,,,,,,,,,,,,
"Dragon_King_die",,,,,,,"sound_king_enemy_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dragonKingExplode_emitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dragon_king_destr_ground",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"gold_dust_explode",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"golden_flash",,"Above",,,,,,,,,,,,,
"Dragon_Princess_die",,,,,,,"sound_king_enemy_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,80,,"ParticleEmitter",,,"dragonKingExplode_emitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dragon_princess_destr_ground",,"Base",,,,,,,,,,,,,
,,,,,,80,,"ParticleEmitter",,,"gold_dust_explode",,"Above",,,,,,,,,,,,,
,,,,,,50,,"ParticleEmitter",,,"golden_flash",,"Above",,,,,,,,,,,,,
"skeletondragon_hit",,,,,,,"sound_skeleton_dragon_projectile_hit","SWF",,,,,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"skeletondragon_hit_sparks",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"skeletondragon_fire_hit",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"skeletondragon_hit_smoke",,"Object",,,,,,,,,,,,,
"skeletondragon_die",,,,,,,,"Effect","sc/effects.sc","RoundExplosion","Death_sparkle_still1","Death_player","Object",100,,,,,,,,,,,,
,,,,,,,"sound_skeleton_dragon_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"skeletondragon_bones_die",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"skeletondragon_bones_die_2",,"Base",,,,,,,,,,,,,
"skeletondragon_deploy",,,,,,,"sound_skeleton_dragon_deploy","SWF",,,,,"Object",100,,,,,,,,,,"baby_drag_deploy_prestige",,
,,,,,,,"sound_skeleton_dragon_deploy_end","SWF",,,,,"Object",,,,,,,,,,,,,
"skeletondragon_attack",,,,,,,"sound_skeleton_dragon_attack","SWF",,,,,"Object",100,,,,,,,,,,,,
"skeletondragon_attack_start",,,,,,,"sound_skeleton_dragon_attack_start","SWF",,,,,"Object",100,,,,,,,,,,,,
"Skeletondragon_emitter","true","true",,,,,,"ParticleEmitter",,,"SkeletondragonEmitterTrail",,"Above",50,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"skeletondragon_trail_glow",,"Object",,,,,,,,,,,,,
"skeleton_dragon_steps",,,,,,,"sound_skeleton_dragon_steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
"Dream_King_die",,,,,,,"sound_king_enemy_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,100,,,"ParticleEmitter",,,"dream_smoke_cloud",,"Object",,,,,,,,,,,,,
,,,,,,20,,"ParticleEmitter",,,"dream_king_explode_emitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dream_king_destr_ground",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"gold_dust_explode",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"golden_flash",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dream_puff_explode",,"Above",,,,,,,,,,,,,
"Dream_Princess_die",,,,,,,"sound_king_enemy_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,100,50,,"ParticleEmitter",,,"dream_smoke_cloud",,"Object",,,,,,,,,,,,,
,,,,,,20,,"ParticleEmitter",,,"dream_king_explode_emitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"dream_princess_destr_ground",,"Base",,,,,,,,,,,,,
,,,,,,60,,"ParticleEmitter",,,"gold_dust_explode",,"Above",,,,,,,,,,,,,
,,,,,,50,,"ParticleEmitter",,,"golden_flash",,"Above",,,,,,,,,,,,,
,,,,,,60,,"ParticleEmitter",,,"dream_puff_explode",,"Above",,,,,,,,,,,,,
"royale_delivery_broken_prestige",,,,,,,"sound_royal_delivery_explosion","SWF",,,"royale_delivery_particle",,"Object",100,,,,,,,,,,,,
,,,,,,,,"Effect",,,,"royale_delivery_planks","Base",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"royale_delivery_puff",,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"royale_delivery_puff_shadow",,"Shadow",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"royale_delivery_planks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"chest_landing_goldBurst",,"Above",,,,,,,,,,,,,
,,,,,,40,,"ParticleEmitter",,,"golden_hit_sparks_prestige",,"Object",,,,,,,,,,,,,
"royale_delivery_planks_prestige",,,,,,,,"ParticleEmitter",,,"planks_royale_delivery",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TowerExplode_smokePuff",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"chest_landing_goldBurst",,"Base",,,,,,,,,,,,,
"royale_delivery_broken_prestige_new",,,,,,,"sound_royal_delivery_explosion","SWF",,,"royale_delivery_particle",,"Object",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"royale_delivery_planks","royale_delivery_planks","Base",100,,,,,,,,,,,,
,,,,,150,,,"ParticleEmitter",,,"royale_delivery_puff",,"Object",100,,,,,,,,,,,,
,,,,,150,,,"ParticleEmitter",,,"royale_delivery_puff_shadow",,"Shadow",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"planks_royale_delivery",,"Object",,,,,,,,,,,,,
,,,,,100,,,"ParticleEmitter",,,"TowerExplode_smokePuff",,"Above",,,,,,,,,,,,,
,,,,,,40,,"ParticleEmitter",,,"golden_hit_sparks_prestige",,"Object",,,,,,,,,,,,,
,,,,,,150,,"ParticleEmitter",,,"chest_landing_goldBurst",,"Above",,,,,,,,,,,,,
"Royale_Delivery_spawn_blue_prestige",,,,,,,"sound_royal_delivery_deploy","SWF",,,"royale_delivery_particle",,"Object",100,,,,,,,,,,,,
,,,,,1400,,,"ParticleEmitter",,,"royale_delivery_particle",,"Above",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"royale_delivery:particle_shadow",,"Object",100,,,,,,,,,,,,
,,,,,1800,,,"ParticleEmitter",,,"golden_hit_sparks_prestige",,"Above",100,,,,,,,,,,,,
,,,,,1700,,,"ParticleEmitter",,,"ability_charging",,"Object",,,,,,,,,,,,,
"Royale_Delivery_spawn_red_prestige",,,,,,,"sound_royal_delivery_deploy","SWF",,,"royale_delivery_particle",,"Object",100,,,"Royal_Delivery_spawn_red",,,,,,,,,
,,,,,1400,,,"ParticleEmitter",,,"royale_delivery_particle_red",,"Above",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"royale_delivery:particle_shadow",,"Object",100,,,,,,,,,,,,
,,,,,1800,,,"ParticleEmitter",,,"golden_hit_sparks_prestige",,"Above",100,,,,,,,,,,,,
,,,,,1700,,,"ParticleEmitter",,,"ability_charging",,"Object",,,,,,,,,,,,,
"King_Shipwreck2_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Shipwreck2_king_destr_ground",,"Base",,,,,,,,,,,,,
,,,,,,80,,"ParticleEmitter",,,"fisheman_die_waterdrops",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"coconut_debris1",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"coconut_debris2",,"Object",,,,,,,,,,,,,
"Princess_Shipwreck2_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,50,,,"ParticleEmitter",,,"coconut_debris1",,"Object",,,,,,,,,,,,,
,,,,,,50,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,60,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Shipwreck2_princess_destr_ground",,"Base",,,,,,,,,,,,,
,,,,,,70,,"ParticleEmitter",,,"fisheman_die_waterdrops",,"Object",,,,,,,,,,,,,
,,,,,,50,,"ParticleEmitter",,,"coconut_debris2",,"Base",,,,,,,,,,,,,
"clan_war_tower_explosion",,,800,,100,,,"ParticleEmitter",,,"explosion_base",,"Ground",85,,,,,,"BlueFireball",,,,,,
,,,,,,,"sound_boat_battle_enemy_tower_explode","ParticleEmitter",,,"Fireball_explosion_smoke",,"Object",,,,,,,"RedFireball",,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","Fireball_explosion_glow",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","explosion_glow1","Fireball_explosion_sparks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter","sc/effects.sc","darken_gradient","explosion_lava",,"Base",,,,,,,,,,,,,
,,,,,10,,,"ParticleEmitter",,,"explosion_gradients",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_shadow",,"Shadow",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"explosion_fire",,"Object",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"explosion_continousFire",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"pve_tower_explosion_glow",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"clan_war_tower_puff",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"clan_war_tower_puff_shadow",,"Shadow",,,,,,,,,,,,,
"King_Clanwar_tower_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,140,,"ParticleEmitter",,,"FireRingEmitter",,"Above",,,,,,,,,,,,,
,,,,,250,140,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"ClanWars_tower_destroy_rocks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"King_Clanwars_TowerGround",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Big_rock_particle1",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"fisherman_hit_splash",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"gold_dust_explode",,"Object",,,,,,,,,,,,,
"Princess_Clanwar_tower_die",,,1000,,50,,"sound_king_player_die","ParticleEmitter",,,"TargetDummy_planks",,"Object",,,,,,,,,,,,,
,,,,,,100,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Princess_Clanwars_TowerGround",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"ClanWars_tower_destroy_rocks",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"fisheman_die_waterdrops",,"Above",,,,,,,,,,,,,
"King_MegaKnight_tower_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,140,,"ParticleEmitter",,,"FireRingEmitter",,"Above",,,,,,,,,,,,,
,,,,,250,140,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"King_MegaKnight_tower_ground",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Big_rock_particle1",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"gold_dust_explode",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"MegaKnight_tower_rocks_explode",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"LegendTowerExplode_rockEmmiter",,"Object",,,,,,,,,,,,,
"Princess_MegaKnight_tower_die",,,1000,,50,,"sound_king_player_die","ParticleEmitter",,,"TargetDummy_planks",,"Object",,,,,,,,,,,,,
,,,,,,100,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Princess_MegaKnight_tower_ground",,"Ground",,,,,,,,,,,,,
,,,,,,70,,"ParticleEmitter",,,"MegaKnight_tower_rocks_explode",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"LegendTowerExplode_rockEmmiter",,"Object",,,,,,,,,,,,,
"King_ClanBoat_tower_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,140,,"ParticleEmitter",,,"FireRingEmitter",,"Above",,,,,,,,,,,,,
,,,,,250,140,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"King_ClanBoat_TowerGround",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"fisherman_hit_splash",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Plank_destroyed_clanboat",,"Object",,,,,,,,,,,,,
"Princess_ClanBoat_tower_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,,100,,"ParticleEmitter",,,"FireRingEmitter",,"Above",,,,,,,,,,,,,
,,,,,250,80,,"ParticleEmitter",,,"TargetDummy_smoke",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Princess_ClanBoat_TowerGround",,"Ground",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"fisherman_hit_splash",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Plank_destroyed_clanboat",,"Object",,,,,,,,,,,,,
"KingTowerClanBoatAttacker_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,50,,,"ParticleEmitter",,,"TargetDummy_planks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,150,,"ParticleEmitter",,,"TargetDummy_smoke",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"KingTowerClanBoatAttacker_die_ground",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TargetDummy_planks2",,"Object",,,,,,,,,,,,,
,,,,,100,200,,"ParticleEmitter",,,"flying_machine_dustPuff",,"Object",,,,,,,,,,,,,
,,,,,,150,,"ParticleEmitter",,,"Goblin_hut_woodExplosion",,"Base",,,,,,,,,,,,,
"elixir_bubbles","true",,,,,,,"ParticleEmitter",,,"eixir_bubbes_erupt",,"Object",,,,,,"true",,,,,"miner_travel_effect_prestige",,
"PvE deco1_explode",,"true",,,250,,,"ParticleEmitter",,,"pve_decos_puff",,"Above",100,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"pve_decos_sparks",,"Above",60,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"pve_decos_smoke",,"Object",60,,,,,,,,,,,,
,,,,,,,"sound_boat_battle_hatches_explode","SWF",,,"pve_decos_smoke",,"Object",,,,,,,,,,,,,
"PvE bridge_deploy",,"true",,,1100,80,,"ParticleEmitter",,,"pve_bridge_deploy2_puff",,"Object",100,,,,,,,,,,,,
,,,,,,,"sound_boat_battle_bridge_deploy","SWF",,,,,"Base",60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"PvE deco2_explode",,"true",,,,,"sound_boat_battle_hatches_explode","ParticleEmitter",,,"pve_decos_puff",,"Above",100,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"pve_decos_sparks",,"Above",60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"PvE_bridge_off",,"true",,,,80,,"ParticleEmitter",,,"pve_bridge_deploy_puff",,"Object",100,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"PvE_hook_deploy",,"true",,,750,,,"ParticleEmitter",,,"pve_decos_puff",,"Above",100,,,,,,,,,,,,
,,,,,750,,,"ParticleEmitter",,,"pve_decos_sparks",,"Above",60,,,,,,,,,,,,
,,,,,750,,,"ParticleEmitter",,,"pve_planks_hook",,"Object",60,,,,,,,,,,,,
,,,,,,,"sound_boat_battle_hook_deploy","SWF",,,,,"Base",,,,,,,,,,,,,
"elixir_projectile_die",,,,,,,"sound_boat_battle_enemy_elixir_drop_land","ParticleEmitter",,,"elixir_projectile_splash",,"Object",,,,,,,,,,,,,
,,,,,,60,,"ParticleEmitter",,,"giant_death_elixir_ground1",,"Ground",,,,,,,,,,,,,
"elixir_projectile_trail","true",,,,,,"sound_boat_battle_elixir_fly","ParticleEmitter",,,"elixir_projectile_trail",,"Object",,,,,,"true",,,,,,,
"boat_tower_xbow_fire",,,,,,,"sound_boat_battle_enemy_tower_fire","ParticleEmitter",,,"cannon_glow_top",,"Above",1,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"cannon_firePareticles",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"cannon_glow",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"boat_tower_xbow_puff",,"Above",,,,,,,,,,,,,
"empty_effect",,,,,,,,"ParticleEmitter",,,,,"Base",,,,,,,,,,,,,
"river_finish_fireworks1",,"true",,,300,,,"ParticleEmitter",,,"river_finishline_fireworks01",,"Above",50,,,,,,,,,,,,
,,,,,450,,,"ParticleEmitter",,,"river_finishline_fireworks03",,"Above",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"river_finishline_fireworks02",,"Above",,,,,,,,,,,,,
,,,,,300,,,"ParticleEmitter",,,"river_fireworks_flash",,"Above",,,,,,,,,,,,,
,,,,,400,50,,"ParticleEmitter",,,"river_fireworks_smoke",,"Above",,,,,,,,,,,,,
,,,,,,,"sound_cw2_map_finish_line","SWF",,,,,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"river_firework_lines",,"Base",,,,,,,,,,,,,
"river_finish_fireworks2",,"true",,,500,,,"ParticleEmitter",,,"river_finishline_fireworks01",,"Above",50,,,,,,,,,,,,
,,,,,500,,,"ParticleEmitter",,,"river_finishline_fireworks03",,"Above",,,,,,,,,,,,,
,,,,,600,,,"ParticleEmitter",,,"river_finishline_fireworks02",,"Above",,,,,,,,,,,,,
,,,,,500,,,"ParticleEmitter",,,"river_fireworks_flash",,"Above",,,,,,,,,,,,,
,,,,,500,50,,"ParticleEmitter",,,"river_fireworks_smoke",,"Above",,,,,,,,,,,,,
,,,,,200,,"sound_cw2_map_finish_line","ParticleEmitter",,,"river_firework_lines",,"Above",,,,,,,,,,,,,
"Pve_elixir_projectile_fly",,"true",,,,,"sound_boat_battle_elixir_fly","SWF",,,,,"Base",100,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,,,,,,,
"pve_tower_explode",,,1000,,,,"sound_mortar_die","ParticleEmitter",,,"FireRingEmitter",,"Above",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TowerExplode_rockEmitter",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"TargetDummy_planks2",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"elixir_plash_big",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Shark_explode_glass",,"Above",,,,,,,,,,,,,
"HealSpirit_burst_blue",,"true",,,,109,"sound_battle_healer_heal","ParticleEmitter",,,"healing_burst_ground",,"Base",,,,"HealSpirit_burst_red",,,,,,,,,
,,,,,,109,,"ParticleEmitter",,,"heal_burst_ground_ring",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_spirit_border_smoke",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_spirit_border_burst",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_spirit_burst_cross",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_burst_spedlines",,"Object",,,,,,,,,,,,,
"HealSpirit_burst_red",,"true",,,,109,"sound_battle_healer_heal","ParticleEmitter",,,"healing_burst_ground",,"Base",100,,,,,,,,,,,,
,,,,,,109,,"ParticleEmitter",,,"heal_burst_ground_ring_red",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_spirit_border_smoke",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_spirit_border_burst",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_spirit_burst_cross",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"heal_burst_spedlines",,"Object",,,,,,,,,,,,,
"electrospirit_continuos_fx","true",,,,,,,"ParticleEmitter",,,"electro_wizard_electric_hit",,"Above",,,,,,,,,,,,,
"electrospirit_deploy",,,,,,,"sound_electrospirit_deploy","SWF",,,,,"Object",,,,,,,,,,,"icespirit_deploy_prestige",,
"electrospirit_steps",,,,,,,"sound_electrospirit_steps","SWF",,,,,"Ground",100,,,,,,,,,,,,
"electrospirit_die",,,,,,,"sound_electrospirit_die","Effect",,,"MagaBomb_FireRing","Death_player_small","Object",,,,,,,,,,,,,
"electrospirit_attack",,,,,,,"sound_electrospirit_attack","ParticleEmitter","sc/chr_electro_dragon_dl.sc","electro_dragon_beam","electro_wizard_electric_hit","electro_wizard_hit","Object",,,,,80,,,,,,,,
,,,,,,50,,"ParticleEmitter","sc/chr_electro_dragon_dl.sc","electro_dragon_beam","electro_wizard_hit_burst","electro_wizard_hit","Above",,,,,,,,,,,,,
,,,,,,50,,"ParticleEmitter","sc/chr_electro_dragon_dl.sc","electro_dragon_beam","electro_wizard_hit_puff","electro_wizard_hit","Above",,,,,,,,,,,,,
"electrospirit_ray",,,,,,,,"SWF","sc/chr_electro_spirit_dl.sc","electrospirit_beam",,,"Above",,,,,80,,,,,,,,
"electro_tower_king_die",,,,,,,"sound_king_player_die","SWF",,,,,"Object",,,,,,,,,,,,,
,,,2000,,50,,,"ParticleEmitter",,,"TargetDummy_planks",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"FireRingEmitter",,"Object",,,,,,,,,,,,,
,,,,,250,,,"ParticleEmitter",,,"TargetDummy_smoke",,"Above",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"electro_tower_destr_particles",,"Object",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Electro_tower_king_destr_ground",,"Base",,,,,,,,,,,,,
,,,,,,,,"ParticleEmitter",,,"Big_rock_particle1",,"Object",,,,,,,,,,,,,
,,,,,1000,,,"ParticleEmitter",,,"tesla_electric_hit",,"Ground",,,,,,,,,,,,,
,,,,,2000,,,"ParticleEmitter",,,"tesla_electric_hit",,"Ground",,,,,,,,,,,,,
,,,,,4000,140,,"ParticleEmitter",,,"tesla_electric_hit",,"Ground",,,,,,,,,,,,,
